isin,name,ticker,sector,geography,5y_sharpe
18068,Simulated Security 18068,LYO,Technology,Canada,8.100759525
18069,Simulated Security 18069,YO,Industrials,Canada,-1.067168543
18070,Simulated Security 18070,OXAN,Financials,United States,1.54717103
18071,Simulated Security 18071,XAN,Technology,Canada,-0.906077511
18072,Simulated Security 18072,A,Industrials,United States,-17.70804527
18073,Simulated Security 18073,NGRE,Technology,Canada,1.777403143
18074,Simulated Security 18074,GR,Financials,United States,2.988461027
18075,Simulated Security 18075,REPC,Technology,Canada,0.802265783
18076,Simulated Security 18076,EP,Industrials,United States,1.352145157
18077,Simulated Security 18077,PCIR,Technology,Canada,-1.008254041
18078,Simulated Security 18078,C,Industrials,Canada,4.093973219
18079,Simulated Security 18079,IRG,Financials,United States,-2.212043536
18080,Simulated Security 18080,RGIH,Technology,Canada,0.025922603
18081,Simulated Security 18081,GI,Industrials,United States,1.773827278
18082,Simulated Security 18082,IHM,Technology,Canada,13.53257078
18083,Simulated Security 18083,HM,Industrials,United States,1.1344698
18084,Simulated Security 18084,MFZL,Technology,United States,-2.202180802
18085,Simulated Security 18085,FZ,Financials,Canada,-0.122032927
18086,Simulated Security 18086,Z,Industrials,United States,5.223518588
18087,Simulated Security 18087,LHJ,Technology,Canada,0.611301363
18088,Simulated Security 18088,HJ,Industrials,Canada,0.791305131
18089,Simulated Security 18089,JJE,Industrials,United States,0.419109081
18090,Simulated Security 18090,JEA,Technology,United States,-2.042032909
18091,Simulated Security 18091,EA,Technology,Canada,6.022515703
18092,Simulated Security 18092,A,Industrials,Canada,-0.566095106
18093,Simulated Security 18093,PYTC,Industrials,Canada,9.772963952
18094,Simulated Security 18094,YTCM,Financials,United States,1.316582508
18095,Simulated Security 18095,TCMP,Technology,Canada,2.130335007
18096,Simulated Security 18096,C,Industrials,Canada,1.328499829
18097,Simulated Security 18097,MPJX,Industrials,Canada,1.736862271
18098,Simulated Security 18098,PJXS,Industrials,Canada,-0.15960721
18099,Simulated Security 18099,JXS,Financials,Canada,0.449748774
18100,Simulated Security 18100,XSC,Financials,United States,0.952847429
18101,Simulated Security 18101,SCPW,Technology,Canada,-1.260579461
18102,Simulated Security 18102,C,Industrials,United States,-0.320959577
18103,Simulated Security 18103,PWAP,Financials,United States,-2.18699015
18104,Simulated Security 18104,W,Technology,Canada,-1.753757259
18105,Simulated Security 18105,A,Industrials,United States,2.335409655
18106,Simulated Security 18106,PQMJ,Financials,Canada,13.21743782
18107,Simulated Security 18107,Q,Industrials,Canada,14.95184001
18108,Simulated Security 18108,MJVB,Industrials,Canada,2.739414349
18109,Simulated Security 18109,JVB,Financials,United States,5.4744768
18110,Simulated Security 18110,VBS,Technology,Canada,-1.719940059
18111,Simulated Security 18111,B,Financials,Canada,0.652013289
18112,Simulated Security 18112,SPA,Industrials,United States,6.625177821
18113,Simulated Security 18113,PABA,Technology,United States,7.354910123
18114,Simulated Security 18114,A,Technology,United States,1.23802118
18115,Simulated Security 18115,B,Technology,United States,-0.207902667
18116,Simulated Security 18116,A,Technology,Canada,3.122694935
18117,Simulated Security 18117,B,Industrials,United States,0.09388776
18118,Simulated Security 18118,OWKY,Financials,Canada,0.126544489
18119,Simulated Security 18119,W,Industrials,Canada,24.57971274
18120,Simulated Security 18120,KYM,Industrials,Canada,2.750104489
18121,Simulated Security 18121,YMT,Industrials,Canada,2.704751279
18122,Simulated Security 18122,MTRA,Financials,United States,26.78494973
18123,Simulated Security 18123,TRA,Financials,United States,5.861573238
18124,Simulated Security 18124,RA,Technology,United States,-0.615636322
18125,Simulated Security 18125,A,Financials,United States,-0.627980334
18126,Simulated Security 18126,R,Financials,Canada,-1.281674633
18127,Simulated Security 18127,XV,Financials,United States,-0.995132619
18128,Simulated Security 18128,VDGS,Technology,United States,4.819116779
18129,Simulated Security 18129,D,Technology,Canada,4.844945772
18130,Simulated Security 18130,GS,Financials,United States,4.18212587
18131,Simulated Security 18131,SZF,Technology,United States,14.37789144
18132,Simulated Security 18132,Z,Technology,Canada,-0.763348794
18133,Simulated Security 18133,FO,Industrials,United States,39.15436832
18134,Simulated Security 18134,OVRK,Financials,Canada,8.544638402
18135,Simulated Security 18135,V,Financials,Canada,-0.544602955
18136,Simulated Security 18136,RKLM,Industrials,Canada,3.934451842
18137,Simulated Security 18137,KLM,Industrials,Canada,1.93826651
18138,Simulated Security 18138,LMJ,Industrials,Canada,-1.2958908
18139,Simulated Security 18139,MJDM,Industrials,United States,-0.871107595
18140,Simulated Security 18140,JDM,Technology,Canada,-2.935606061
18141,Simulated Security 18141,D,Industrials,United States,3.205249839
18142,Simulated Security 18142,MDYR,Technology,United States,-1.274837363
18143,Simulated Security 18143,D,Technology,Canada,4.393460836
18144,Simulated Security 18144,Y,Financials,Canada,-1.376433052
18145,Simulated Security 18145,RLM,Industrials,Canada,-0.813159769
18146,Simulated Security 18146,LMZ,Industrials,United States,3.072014891
18147,Simulated Security 18147,MZAP,Technology,United States,-1.743888503
18148,Simulated Security 18148,ZA,Technology,Canada,5.32296396
18149,Simulated Security 18149,A,Industrials,Canada,-1.061425426
18150,Simulated Security 18150,PTYM,Financials,Canada,0.917140694
18151,Simulated Security 18151,TYM,Industrials,Canada,0.929407539
18152,Simulated Security 18152,YMY,Industrials,United States,0.390340388
18153,Simulated Security 18153,MYHC,Technology,United States,102.0082282
18154,Simulated Security 18154,YH,Technology,United States,-1.431378795
18155,Simulated Security 18155,HC,Technology,Canada,0.471906283
18156,Simulated Security 18156,C,Industrials,Canada,-0.037524336
18157,Simulated Security 18157,IKY,Industrials,United States,8.735716807
18158,Simulated Security 18158,KYB,Technology,United States,-1.433541553
18159,Simulated Security 18159,Y,Technology,United States,42.67533079
18160,Simulated Security 18160,B,Technology,United States,1.553631489
18161,Simulated Security 18161,FE,Technology,United States,0.419690047
18162,Simulated Security 18162,EE,Technology,United States,3.426944608
18163,Simulated Security 18163,EA,Technology,United States,-3.69124343
18164,Simulated Security 18164,A,Technology,United States,-1.5955085
18165,Simulated Security 18165,GB,Technology,Canada,-0.513403746
18166,Simulated Security 18166,B,Industrials,Canada,5.391036188
18167,Simulated Security 18167,JPN,Industrials,Canada,3.460194675
18168,Simulated Security 18168,PNDV,Industrials,United States,-1.369707732
18169,Simulated Security 18169,NDVG,Technology,Canada,-1.331157039
18170,Simulated Security 18170,D,Financials,United States,3.542490231
18171,Simulated Security 18171,VGB,Technology,United States,-0.330859146
18172,Simulated Security 18172,GB,Technology,Canada,6.723273865
18173,Simulated Security 18173,B,Industrials,Canada,2.207133885
18174,Simulated Security 18174,IIH,Industrials,United States,10.40487704
18175,Simulated Security 18175,IHN,Technology,Canada,4.563845257
18176,Simulated Security 18176,HN,Industrials,Canada,-0.680346974
18177,Simulated Security 18177,NNMK,Industrials,Canada,29.89266142
18178,Simulated Security 18178,NMKF,Industrials,Canada,-1.376569425
18179,Simulated Security 18179,MKFQ,Industrials,United States,1.643189146
18180,Simulated Security 18180,KFQ,Technology,Canada,-1.772597253
18181,Simulated Security 18181,FQ,Financials,United States,0.732545832
18182,Simulated Security 18182,QSSD,Financials,Canada,-0.667437091
18183,Simulated Security 18183,S,Financials,United States,-0.027228674
18184,Simulated Security 18184,SDZG,Technology,United States,-1.931827509
18185,Simulated Security 18185,D,Technology,United States,-1.824661791
18186,Simulated Security 18186,ZG,Technology,Canada,-0.426635559
18187,Simulated Security 18187,GJ,Industrials,United States,8.504072499
18188,Simulated Security 18188,JEL,Technology,Canada,-2.286011355
18189,Simulated Security 18189,EL,Industrials,United States,-1.543719065
18190,Simulated Security 18190,LYW,Technology,United States,2.846404619
18191,Simulated Security 18191,YW,Financials,United States,4.57877859
18192,Simulated Security 18192,WG,Technology,Canada,-1.815957549
18193,Simulated Security 18193,GN,Industrials,United States,4.972322426
18194,Simulated Security 18194,NDYR,Technology,Canada,2.20644243
18195,Simulated Security 18195,D,Financials,Canada,4.184962359
18196,Simulated Security 18196,YRD,Financials,United States,0.423121355
18197,Simulated Security 18197,RDEK,Technology,United States,3.871537973
18198,Simulated Security 18198,D,Technology,Canada,6.794409559
18199,Simulated Security 18199,EK,Industrials,United States,4.46383688
18200,Simulated Security 18200,KHX,Technology,United States,10.02390444
18201,Simulated Security 18201,HX,Financials,Canada,-0.439832729
18202,Simulated Security 18202,X,Industrials,United States,-1.750795216
18203,Simulated Security 18203,NGXA,Technology,Canada,-0.988416979
18204,Simulated Security 18204,GX,Financials,United States,-0.896652489
18205,Simulated Security 18205,XAEM,Technology,United States,0.814605327
18206,Simulated Security 18206,A,Technology,Canada,-2.635363132
18207,Simulated Security 18207,EM,Industrials,United States,-1.270441713
18208,Simulated Security 18208,MBUP,Technology,Canada,-1.326775491
18209,Simulated Security 18209,B,Financials,Canada,3.327467604
18210,Simulated Security 18210,UPNO,Industrials,Canada,-0.509479155
18211,Simulated Security 18211,PNOS,Industrials,Canada,0.084965919
18212,Simulated Security 18212,NOSK,Industrials,United States,5.033025905
18213,Simulated Security 18213,OSKV,Financials,Canada,0.756645041
18214,Simulated Security 18214,SK,Industrials,Canada,0.530196655
18215,Simulated Security 18215,KVU,Financials,Canada,-2.136777606
18216,Simulated Security 18216,VUBH,Financials,United States,-1.290267941
18217,Simulated Security 18217,UBHS,Technology,United States,4.770198201
18218,Simulated Security 18218,B,Technology,Canada,3.215422634
18219,Simulated Security 18219,HS,Financials,Canada,4.460586247
18220,Simulated Security 18220,SXE,Financials,United States,-0.562682483
18221,Simulated Security 18221,XEJE,Technology,Canada,-1.508635809
18222,Simulated Security 18222,EJ,Industrials,United States,0.879641581
18223,Simulated Security 18223,JEB,Technology,United States,8.322184109
18224,Simulated Security 18224,EB,Technology,United States,-2.325095233
18225,Simulated Security 18225,B,Technology,Canada,0.353527987
18226,Simulated Security 18226,C,Industrials,Canada,1.964718087
18227,Simulated Security 18227,ZJF,Industrials,United States,-1.335472584
18228,Simulated Security 18228,JFX,Technology,Canada,0.631633883
18229,Simulated Security 18229,FX,Financials,Canada,0.53052781
18230,Simulated Security 18230,XIRP,Industrials,Canada,-0.265704164
18231,Simulated Security 18231,IRP,Financials,Canada,-1.442620083
18232,Simulated Security 18232,RPSR,Industrials,Canada,-0.889033885
18233,Simulated Security 18233,PSRR,Financials,Canada,-1.259823431
18234,Simulated Security 18234,SRR,Financials,United States,1.06485238
18235,Simulated Security 18235,RRJE,Financials,Canada,-1.214162856
18236,Simulated Security 18236,RJ,Industrials,United States,-1.759816537
18237,Simulated Security 18237,JEI,Technology,Canada,-2.544371674
18238,Simulated Security 18238,EI,Industrials,Canada,6.724371127
18239,Simulated Security 18239,INF,Industrials,United States,7.271561613
18240,Simulated Security 18240,NFVM,Technology,United States,1.099268958
18241,Simulated Security 18241,FV,Financials,Canada,1.604597423
18242,Simulated Security 18242,VM,Industrials,United States,1.96230486
18243,Simulated Security 18243,MWCW,Financials,United States,0.369473235
18244,Simulated Security 18244,W,Technology,Canada,-0.256416079
18245,Simulated Security 18245,C,Financials,United States,0.795212364
18246,Simulated Security 18246,WSEW,Financials,United States,-1.114729884
18247,Simulated Security 18247,SE,Technology,Canada,-1.650381436
18248,Simulated Security 18248,EW,Financials,United States,0.238959881
18249,Simulated Security 18249,WQKJ,Financials,Canada,8.600692035
18250,Simulated Security 18250,QK,Industrials,Canada,8.347382984
18251,Simulated Security 18251,KJP,Industrials,Canada,5.193305817
18252,Simulated Security 18252,JPB,Industrials,United States,-1.42792809
18253,Simulated Security 18253,PBAM,Technology,United States,8.048430317
18254,Simulated Security 18254,B,Technology,Canada,1.528139647
18255,Simulated Security 18255,A,Industrials,United States,-0.308600902
18256,Simulated Security 18256,MEXN,Technology,United States,5.758601489
18257,Simulated Security 18257,EX,Financials,Canada,3.990360005
18258,Simulated Security 18258,XN,Industrials,United States,-0.846477235
18259,Simulated Security 18259,NCGX,Technology,United States,0.441178418
18260,Simulated Security 18260,C,Technology,United States,-2.370605691
18261,Simulated Security 18261,GX,Financials,Canada,6.882779029
18262,Simulated Security 18262,X,Financials,Canada,1.486494868
18263,Simulated Security 18263,VKY,Industrials,United States,10.15312145
18264,Simulated Security 18264,KYI,Financials,Canada,18.02899035
18265,Simulated Security 18265,YI,Industrials,United States,0.007483704
18266,Simulated Security 18266,IQT,Financials,Canada,0.471973916
18267,Simulated Security 18267,Q,Financials,Canada,11.63010233
18268,Simulated Security 18268,TVYX,Financials,Canada,-0.891949966
18269,Simulated Security 18269,VYX,Financials,United States,12.68080454
